sampleID, sampleSize, threadCount, runTime
url_6,50,6,0.8755404949188232
url_6,50,7,1.6217572689056396
url_6,50,8,11.840843915939331
url_6,50,9,1.1887433528900146
url_6,50,10,0.6631350517272949
url_6,50,11,0.7126131057739258
url_6,50,12,0.6861252784729004
url_6,50,13,0.8177032470703125
url_6,50,14,0.7485058307647705
url_6,50,15,1.1130411624908447
url_6,50,16,0.7123706340789795
url_6,50,17,0.6341187953948975
url_6,50,18,0.503533124923706
url_6,50,19,0.5270805358886719
url_6,50,20,0.4983489513397217
url_6,50,21,0.5259323120117188
url_6,50,22,0.55824875831604
url_6,50,23,0.8512842655181885
url_6,50,24,0.5832452774047852
url_6,50,25,0.5982880592346191
url_6,50,26,0.5988104343414307
url_6,50,27,0.390852689743042
url_6,50,28,0.4452366828918457
url_6,50,29,0.4513719081878662
url_6,50,30,0.5255062580108643
url_6,50,31,0.5178799629211426
url_6,50,32,0.9140715599060059
url_6,50,33,0.599550724029541
url_6,50,34,0.5291650295257568
url_6,50,35,0.7111153602600098
url_6,50,36,0.5232064723968506
url_6,50,37,0.5829408168792725
url_6,50,38,0.42885255813598633
url_6,50,39,0.527338981628418
url_6,50,40,0.62209153175354
url_6,50,41,1.022343397140503
url_6,50,42,1.527332067489624
url_6,50,43,0.5687251091003418
url_6,50,44,0.4618711471557617
url_6,50,45,0.5076513290405273
url_6,50,46,0.5098490715026855
url_6,50,47,0.8488767147064209
url_6,50,48,0.6558926105499268
url_6,50,49,0.6344208717346191
url_6,50,50,0.38472676277160645
url_7,50,1,4.596934795379639
url_7,50,2,2.2768139839172363
url_7,50,3,1.7954771518707275
url_7,50,4,1.2046678066253662
url_7,50,5,2.5842080116271973
url_7,50,6,3.0945217609405518
url_7,50,7,1.021399974822998
url_7,50,8,0.8184733390808105
url_7,50,9,0.9527459144592285
url_7,50,10,0.7302651405334473
url_7,50,11,0.8126575946807861
url_7,50,12,0.7135286331176758
url_7,50,13,0.7939822673797607
url_7,50,14,0.694267988204956
url_7,50,15,0.699333667755127
url_7,50,16,1.0692567825317383
url_7,50,17,0.6862761974334717
url_7,50,18,0.6505320072174072
url_7,50,19,0.7108983993530273
url_7,50,20,1.0549306869506836
url_7,50,21,0.8644657135009766
url_7,50,22,0.7749497890472412
url_7,50,23,0.604435920715332
url_7,50,24,0.619603157043457
url_7,50,25,0.6357800960540771
url_7,50,26,0.5908937454223633
url_7,50,27,0.6078696250915527
url_7,50,28,0.5395584106445312
url_7,50,29,0.5708951950073242
url_7,50,30,0.42245030403137207
url_7,50,31,0.9774281978607178
url_7,50,32,0.7390236854553223
url_7,50,33,0.5954091548919678
url_7,50,34,0.533574104309082
url_7,50,35,0.5156345367431641
url_7,50,36,0.4557673931121826
url_7,50,37,0.46276330947875977
url_7,50,38,0.4930379390716553
url_7,50,39,0.6302306652069092
url_7,50,40,0.9973447322845459
url_7,50,41,2.5568575859069824
url_7,50,42,0.9768416881561279
url_7,50,43,1.7205665111541748
url_7,50,44,0.4208672046661377
url_7,50,45,0.6316769123077393
url_7,50,46,0.8528213500976562
url_7,50,47,0.5120234489440918
url_7,50,48,0.6196122169494629
url_7,50,49,0.5146782398223877
url_7,50,50,0.498870849609375
url_8,50,1,5.368300676345825
url_8,50,2,1.984543800354004
url_8,50,3,1.4844129085540771
url_8,50,4,1.064889907836914
url_8,50,5,0.8415265083312988
url_8,50,6,0.953256368637085
url_8,50,7,0.6819329261779785
url_8,50,8,1.4698011875152588
url_8,50,9,1.149526834487915
url_8,50,10,0.6716368198394775
url_8,50,11,0.6676836013793945
url_8,50,12,0.6206943988800049
url_8,50,13,1.0271778106689453
url_8,50,14,0.6616027355194092
url_8,50,15,0.6121237277984619
url_8,50,16,0.5651991367340088
url_8,50,17,0.42087769508361816
url_8,50,18,0.5489284992218018
url_8,50,19,0.5057897567749023
url_8,50,20,0.4756450653076172
url_8,50,21,0.4754018783569336
url_8,50,22,0.5365948677062988
url_8,50,23,0.4407236576080322
url_8,50,24,0.5336949825286865
url_8,50,25,0.5141372680664062
url_8,50,26,0.4946112632751465
url_8,50,27,0.47571349143981934
url_8,50,28,0.5561685562133789
url_8,50,29,0.5441493988037109
url_8,50,30,0.4757850170135498
url_8,50,31,1.2896382808685303
url_8,50,32,0.6022317409515381
url_8,50,33,0.45734357833862305
url_8,50,34,0.5409305095672607
url_8,50,35,0.45935559272766113
url_8,50,36,0.6196579933166504
url_8,50,37,0.5578780174255371
url_8,50,38,0.48363780975341797
url_8,50,39,0.5109462738037109
url_8,50,40,0.508465051651001
url_8,50,41,0.4558281898498535
url_8,50,42,0.5341691970825195
url_8,50,43,0.5270912647247314
url_8,50,44,0.5622010231018066
url_8,50,45,0.4596700668334961
url_8,50,46,0.6269292831420898
url_8,50,47,2.3075344562530518
url_8,50,48,0.6428158283233643
url_8,50,49,0.47925424575805664
url_8,50,50,0.4961378574371338
url_9,50,1,5.2946295738220215
url_9,50,2,2.2377617359161377
url_9,50,3,2.2191085815429688
url_9,50,4,2.050319194793701
url_9,50,5,2.0109050273895264
url_9,50,6,1.7614850997924805
url_9,50,7,1.0897471904754639
url_9,50,8,0.9304103851318359
url_9,50,9,0.7889657020568848
url_9,50,10,0.7403545379638672
url_9,50,11,0.7557227611541748
url_9,50,12,0.6847283840179443
url_9,50,13,0.6874253749847412
url_9,50,14,0.8659207820892334
url_9,50,15,0.7679448127746582
url_9,50,16,0.728179931640625
url_9,50,17,0.7020084857940674
url_9,50,18,0.7650105953216553
url_9,50,19,0.816091775894165
url_9,50,20,0.7472989559173584
url_9,50,21,0.6027662754058838
url_9,50,22,0.6515367031097412
url_9,50,23,0.5807919502258301
url_9,50,24,0.581134557723999
url_9,50,25,0.7257890701293945
url_9,50,26,0.7673213481903076
url_9,50,27,0.42363786697387695
url_9,50,28,0.6385600566864014
url_9,50,29,1.2457876205444336
url_9,50,30,1.483520269393921
url_9,50,31,0.7123405933380127
url_9,50,32,1.1525013446807861
url_9,50,33,0.6252274513244629
url_9,50,34,0.5465283393859863
url_9,50,35,0.6370899677276611
url_9,50,36,0.5675339698791504
url_9,50,37,0.6688811779022217
url_9,50,38,0.7584471702575684
url_9,50,39,0.6404900550842285
url_9,50,40,0.5528547763824463
url_9,50,41,0.5847899913787842
url_9,50,42,0.5670766830444336
url_9,50,43,0.5492596626281738
url_9,50,44,0.5744373798370361
url_9,50,45,0.474867582321167
url_9,50,46,0.4838378429412842
url_9,50,47,0.7911818027496338
url_9,50,48,0.4033055305480957
url_9,50,49,0.5680720806121826
url_9,50,50,0.6008050441741943
url_10,50,1,5.396588087081909
url_10,50,2,2.3736307621002197
url_10,50,3,1.7491326332092285
url_10,50,4,1.6751141548156738
url_10,50,5,1.155519723892212
url_10,50,6,0.933262825012207
url_10,50,7,0.7334713935852051
url_10,50,8,0.7867867946624756
url_10,50,9,0.8657338619232178
url_10,50,10,0.8295495510101318
url_10,50,11,0.6368329524993896
url_10,50,12,0.611161470413208
url_10,50,13,0.7509548664093018
url_10,50,14,0.6183984279632568
url_10,50,15,0.6511151790618896
url_10,50,16,0.720003604888916
url_10,50,17,0.6434295177459717
url_10,50,18,0.5827789306640625
url_10,50,19,0.571326494216919
url_10,50,20,1.1355829238891602
url_10,50,21,1.870675802230835
url_10,50,22,0.6766352653503418
url_10,50,23,0.6542794704437256
url_10,50,24,0.6304161548614502
url_10,50,25,0.49367761611938477
url_10,50,26,0.5303912162780762
url_10,50,27,0.5364894866943359
url_10,50,28,0.7151594161987305
url_10,50,29,0.561873197555542
url_10,50,30,0.5866210460662842
url_10,50,31,0.6093013286590576
url_10,50,32,0.5434942245483398
url_10,50,33,0.5615353584289551
url_10,50,34,0.5546631813049316
url_10,50,35,0.5097789764404297
url_10,50,36,1.233938455581665
url_10,50,37,0.5489633083343506
url_10,50,38,0.44306254386901855
url_10,50,39,1.155247449874878
url_10,50,40,0.4508371353149414
url_10,50,41,0.83579421043396
url_10,50,42,0.560096263885498
url_10,50,43,0.6337568759918213
url_10,50,44,0.5851149559020996
url_10,50,45,0.6257126331329346
url_10,50,46,1.725243330001831
url_10,50,47,0.6563665866851807
url_10,50,48,0.5417499542236328
url_10,50,49,0.5903551578521729
url_10,50,50,0.5189840793609619
url_11,50,1,5.166184186935425
url_11,50,2,2.237133264541626
url_11,50,3,1.7115092277526855
url_11,50,4,1.2393896579742432
url_11,50,5,1.2558882236480713
url_11,50,6,0.8560488224029541
url_11,50,7,0.7777881622314453
url_11,50,8,0.9274389743804932
url_11,50,9,0.7550933361053467
url_11,50,10,0.7728023529052734
url_11,50,11,0.7195479869842529
url_11,50,12,0.5834352970123291
url_11,50,13,0.649406909942627
url_11,50,14,0.6868588924407959
url_11,50,15,0.683251142501831
url_11,50,16,0.657264232635498
url_11,50,17,0.6603238582611084
url_11,50,18,0.7632999420166016
url_11,50,19,0.595768928527832
url_11,50,20,0.8875806331634521
url_11,50,21,0.6930625438690186
url_11,50,22,1.2565045356750488
url_11,50,23,0.4729268550872803
url_11,50,24,0.5843136310577393
url_11,50,25,0.6033399105072021
url_11,50,26,0.6419165134429932
url_11,50,27,0.6788253784179688
url_11,50,28,0.6616010665893555
url_11,50,29,0.7271735668182373
url_11,50,30,0.5570359230041504
url_11,50,31,0.4882466793060303
url_11,50,32,0.5544648170471191
url_11,50,33,0.5724422931671143
url_11,50,34,0.4898107051849365
url_11,50,35,0.5922460556030273
url_11,50,36,0.5783646106719971
url_11,50,37,0.7311511039733887
url_11,50,38,0.5174860954284668
url_11,50,39,0.5344746112823486
url_11,50,40,0.4466838836669922
url_11,50,41,0.5702571868896484
url_11,50,42,0.4887807369232178
url_11,50,43,0.8331568241119385
url_11,50,44,0.5535128116607666
url_11,50,45,0.4899430274963379
url_11,50,46,0.6299808025360107
url_11,50,47,0.57269287109375
url_11,50,48,0.46399617195129395
url_11,50,49,0.509183406829834
url_11,50,50,0.6093940734863281
url_12,50,1,6.305580139160156
url_12,50,2,3.123534679412842
url_12,50,3,1.6369948387145996
url_12,50,4,2.9277734756469727
url_12,50,5,2.7132885456085205
url_12,50,6,1.0657610893249512
url_12,50,7,1.1139836311340332
url_12,50,8,1.0393927097320557
url_12,50,9,0.766505241394043
url_12,50,10,0.6710760593414307
url_12,50,11,0.7457015514373779
url_12,50,12,1.5007338523864746
url_12,50,13,0.6480624675750732
url_12,50,14,0.7403309345245361
url_12,50,15,0.5051276683807373
url_12,50,16,0.5265898704528809
url_12,50,17,0.8807413578033447
url_12,50,18,0.637819766998291
url_12,50,19,1.4816052913665771
url_12,50,20,0.593717098236084
url_12,50,21,0.6421685218811035
url_12,50,22,0.5608394145965576
url_12,50,23,1.547560214996338
url_12,50,24,0.7571289539337158
url_12,50,25,0.5316414833068848
url_12,50,26,2.3956990242004395
url_12,50,27,2.905048131942749
url_12,50,28,0.6079561710357666
url_12,50,29,0.6460385322570801
url_12,50,30,0.6376709938049316
url_12,50,31,0.47176194190979004
url_12,50,32,0.4322197437286377
url_12,50,33,0.5418839454650879
url_12,50,34,1.0476841926574707
url_12,50,35,0.6523785591125488
url_12,50,36,0.566946268081665
url_12,50,37,21.481598615646362
url_12,50,38,2.604043483734131
url_12,50,39,0.5225558280944824
url_12,50,40,0.578455924987793
url_12,50,41,1.2354941368103027
url_12,50,42,0.5991413593292236
url_12,50,43,0.5280537605285645
url_12,50,44,0.49562621116638184
url_12,50,45,0.5241856575012207
url_12,50,46,0.4972188472747803
url_12,50,47,0.6203076839447021
url_12,50,48,0.4957451820373535
url_12,50,49,0.48653316497802734
url_12,50,50,0.5395996570587158
url_13,50,1,4.233196020126343
url_13,50,2,1.9490268230438232
url_13,50,3,1.6787991523742676
url_13,50,4,1.3239693641662598
url_13,50,5,0.9157240390777588
url_13,50,6,21.929372549057007
url_13,50,7,1.1476986408233643
url_13,50,8,0.7275936603546143
url_13,50,9,0.6711063385009766
url_13,50,10,0.7130770683288574
url_13,50,11,0.6129708290100098
url_13,50,12,0.5766117572784424
url_13,50,13,0.8555488586425781
url_13,50,14,0.7536864280700684
url_13,50,15,1.8937149047851562
url_13,50,16,0.535494327545166
url_13,50,17,0.6106245517730713
url_13,50,18,0.42386794090270996
url_13,50,19,1.7402236461639404
url_13,50,20,1.1648845672607422
url_13,50,21,0.47622108459472656
url_13,50,22,0.4512603282928467
url_13,50,23,0.47672605514526367
url_13,50,24,0.43584394454956055
url_13,50,25,0.5469286441802979
url_13,50,26,0.5562741756439209
url_13,50,27,0.5076444149017334
url_13,50,28,0.5312545299530029
url_13,50,29,0.8621251583099365
url_13,50,30,0.5981833934783936
url_13,50,31,0.4418172836303711
url_13,50,32,0.5858912467956543
url_13,50,33,0.558509349822998
url_13,50,34,21.385553121566772
url_13,50,35,0.9313075542449951
url_13,50,36,0.581549882888794
url_13,50,37,0.4179089069366455
url_13,50,38,0.4310488700866699
url_13,50,39,0.6606166362762451
url_13,50,40,0.5774552822113037
url_13,50,41,0.4703965187072754
url_13,50,42,0.6252903938293457
url_13,50,43,0.7876238822937012
url_13,50,44,0.7533528804779053
url_13,50,45,0.6284253597259521
url_13,50,46,0.5201718807220459
url_13,50,47,0.9543542861938477
url_13,50,48,0.4557821750640869
url_13,50,49,1.1681125164031982
url_13,50,50,0.9290990829467773
url_14,50,1,5.3617212772369385
url_14,50,2,3.031743049621582
url_14,50,3,1.805518388748169
url_14,50,4,1.1704027652740479
url_14,50,5,1.0474612712860107
url_14,50,6,1.6753549575805664
url_14,50,7,2.5223076343536377
url_14,50,8,1.1469290256500244
url_14,50,9,1.9189517498016357
url_14,50,10,1.4699788093566895
url_14,50,11,0.9580142498016357
url_14,50,12,1.1834230422973633
url_14,50,13,0.9927976131439209
url_14,50,14,0.5462467670440674
url_14,50,15,0.8504486083984375
url_14,50,16,2.683746099472046
url_14,50,17,2.262519121170044
url_14,50,18,0.7506277561187744
url_14,50,19,0.8281540870666504
url_14,50,20,0.5240223407745361
url_14,50,21,0.6751577854156494
url_14,50,22,1.175630807876587
url_14,50,23,0.5253357887268066
url_14,50,24,0.5919303894042969
url_14,50,25,0.7516982555389404
url_14,50,26,0.5275874137878418
url_14,50,27,0.5248575210571289
url_14,50,28,0.6284444332122803
url_14,50,29,0.5849473476409912
url_14,50,30,0.5582237243652344
url_14,50,31,0.5278842449188232
url_14,50,32,0.5836901664733887
url_14,50,33,0.5713136196136475
url_14,50,34,0.5832040309906006
url_14,50,35,0.4598064422607422
url_14,50,36,0.49173426628112793
url_14,50,37,0.4157400131225586
url_14,50,38,0.4758763313293457
url_14,50,39,0.5029006004333496
url_14,50,40,0.464052677154541
url_14,50,41,0.5277812480926514
url_14,50,42,1.2060294151306152
url_14,50,43,0.60365891456604
url_14,50,44,0.4631354808807373
url_14,50,45,0.44883108139038086
url_14,50,46,0.49382996559143066
url_14,50,47,0.6096897125244141
url_14,50,48,0.500601053237915
url_14,50,49,0.40215468406677246
url_14,50,50,0.46697497367858887
url_15,50,1,6.275226593017578
url_15,50,2,1.8359971046447754
url_15,50,3,1.5347230434417725
url_15,50,4,1.232753038406372
url_15,50,5,1.5093622207641602
url_15,50,6,0.8491506576538086
url_15,50,7,1.0130705833435059
url_15,50,8,0.7749025821685791
url_15,50,9,0.6613659858703613
url_15,50,10,0.9540355205535889
url_15,50,11,0.7301554679870605
url_15,50,12,0.7208478450775146
url_15,50,13,0.5801069736480713
url_15,50,14,0.833118200302124
url_15,50,15,0.5880300998687744
url_15,50,16,0.6192474365234375
url_15,50,17,0.6302626132965088
url_15,50,18,0.6073906421661377
url_15,50,19,0.5478839874267578
url_15,50,20,1.9268088340759277
url_15,50,21,1.0996108055114746
url_15,50,22,0.8281714916229248
url_15,50,23,0.4949188232421875
url_15,50,24,0.6927857398986816
url_15,50,25,0.5174517631530762
url_15,50,26,0.6205902099609375
url_15,50,27,0.4742910861968994
url_15,50,28,0.4617648124694824
url_15,50,29,0.7907407283782959
url_15,50,30,0.597233772277832
url_15,50,31,3.387647867202759
url_15,50,32,0.7595999240875244
url_15,50,33,0.5803422927856445
url_15,50,34,0.469620943069458
url_15,50,35,0.48317503929138184
url_15,50,36,0.45709729194641113
url_15,50,37,0.590465784072876
url_15,50,38,0.46881675720214844
url_15,50,39,0.47710442543029785
url_15,50,40,0.4667532444000244
url_15,50,41,0.5148968696594238
url_15,50,42,0.7138721942901611
url_15,50,43,0.5468184947967529
url_15,50,44,0.5384581089019775
url_15,50,45,0.5788819789886475
url_15,50,46,0.5214836597442627
url_15,50,47,0.5984992980957031
url_15,50,48,0.5332939624786377
url_15,50,49,0.5273764133453369
url_15,50,50,0.6504831314086914
url_16,50,1,6.62035608291626
url_16,50,2,2.5242197513580322
url_16,50,3,1.9565227031707764
url_16,50,4,1.376918077468872
url_16,50,5,1.2063062191009521
url_16,50,6,1.1107351779937744
url_16,50,7,2.673997163772583
url_16,50,8,1.0917797088623047
url_16,50,9,0.9137887954711914
url_16,50,10,0.8266885280609131
url_16,50,11,0.7779381275177002
url_16,50,12,0.7884571552276611
url_16,50,13,0.7198350429534912
url_16,50,14,0.7367205619812012
url_16,50,15,0.634990930557251
url_16,50,16,0.66640305519104
url_16,50,17,0.5654866695404053
url_16,50,18,0.47908496856689453
url_16,50,19,0.7026596069335938
url_16,50,20,1.050511121749878
url_16,50,21,0.660233736038208
url_16,50,22,0.5781865119934082
url_16,50,23,1.741684913635254
url_16,50,24,1.0494577884674072
url_16,50,25,1.2270307540893555
url_16,50,26,0.8203787803649902
url_16,50,27,0.585712194442749
url_16,50,28,1.5656414031982422
url_16,50,29,0.4908108711242676
url_16,50,30,1.0722005367279053
url_16,50,31,2.361682653427124
url_16,50,32,1.025913953781128
url_16,50,33,0.5290822982788086
url_16,50,34,0.6664125919342041
url_16,50,35,1.1231052875518799
url_16,50,36,0.4733452796936035
url_16,50,37,0.6651265621185303
url_16,50,38,3.0490024089813232
url_16,50,39,0.8535060882568359
url_16,50,40,3.670142889022827
url_16,50,41,2.4963157176971436
url_16,50,42,0.5654160976409912
url_16,50,43,0.5527486801147461
url_16,50,44,0.48669886589050293
url_16,50,45,0.5107321739196777
url_16,50,46,0.601689338684082
url_16,50,47,0.6385250091552734
url_16,50,48,0.7074949741363525
url_16,50,49,0.6053757667541504
url_16,50,50,0.523625373840332
url_17,50,1,6.124004125595093
url_17,50,2,2.0460660457611084
url_17,50,3,1.3435454368591309
url_17,50,4,1.2797117233276367
url_17,50,5,1.0834205150604248
url_17,50,6,1.0507428646087646
url_17,50,7,0.805793285369873
url_17,50,8,0.8341412544250488
url_17,50,9,1.590487003326416
url_17,50,10,0.9942681789398193
url_17,50,11,0.6665360927581787
url_17,50,12,0.6058461666107178
url_17,50,13,1.5561237335205078
url_17,50,14,0.5535047054290771
url_17,50,15,0.989990234375
url_17,50,16,0.8040781021118164
url_17,50,17,0.5116331577301025
url_17,50,18,0.5345714092254639
url_17,50,19,0.47279858589172363
url_17,50,20,0.6161930561065674
url_17,50,21,0.6646697521209717
url_17,50,22,0.5693633556365967
url_17,50,23,0.5507371425628662
url_17,50,24,0.8427598476409912
url_17,50,25,0.46887707710266113
url_17,50,26,0.47256040573120117
url_17,50,27,0.46866774559020996
url_17,50,28,0.5677006244659424
